Name,Created at,Cancelled at,Lineitem name,Lineitem quantity,Lineitem price,Lineitem discount,Financial Status,Fulfillment Status,Subtotal,Total Discount,Shipping,Taxes,Total,Currency,Customer Email,Billing Name,Shipping Province,Shipping Country
#4010,2025-06-18 15:48:00,,Premium Tee 02,2,28.0,0.0,paid,unfulfilled,126.0,0.0,0.0,7.88,133.88,USD,lssxdp162@hotmail.com,Customer 162,BC,Canada
#3693,2024-11-12 06:39:00,,Cap 01,1,19.0,0.0,paid,fulfilled,304.0,0.0,0.0,19.72,323.72,USD,pcqppeqx301@hotmail.com,Customer 301,QC,Canada
#4207,2024-10-15 18:42:00,,Shorts 01,1,35.0,8.48,paid,fulfilled,145.0,26.22,0.0,8.46,127.24,USD,tlbzxihzjx229@gmail.com,Customer 229,NY,United States
#3928,2024-12-16 19:15:00,,Clarifying Toner X,1,25.0,2.85,paid,fulfilled,118.0,16.44,0.0,9.4,110.96,USD,stqelqafh301@gmail.com,Customer 301,FL,United States
#4124,2024-12-05 06:43:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,118.0,0.0,0.0,10.53,128.53,USD,wijehmfeyg200@gmail.com,Customer 200,CA,United States
#4198,2025-04-17 12:58:00,,Glow Oil L,2,35.0,0.0,paid,fulfilled,70.0,0.0,0.0,5.98,75.98,USD,zcmzwndpq200@hotmail.com,Customer 200,CA,United States
#3654,2025-05-30 04:59:00,,Starter Kit C,1,79.0,4.26,paid,fulfilled,79.0,4.26,6.99,16.26,97.99,USD,vzgojxnww229@hotmail.com,Customer 229,ENG,United Kingdom
#4111,2025-05-25 14:25:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,29.0,0.0,0.0,1.96,30.96,USD,ftxuoz200@gmail.com,Customer 200,CA,United States
#3628,2025-01-12 17:29:00,,Hoodie 01,2,55.0,14.47,paid,fulfilled,237.0,35.3,9.99,17.58,229.27,USD,ecllmsrzc301@brand.com,Customer 301,CA,United States
#3709,2025-07-02 17:18:00,2025-07-05 17:18:00,Clarifying Toner X,2,25.0,0.0,refunded,fulfilled,50.0,0.0,0.0,4.22,0.0,USD,jxlxjczwd229@hotmail.com,Customer 229,ON,Canada
#3644,2025-08-19 10:05:00,,Starter Kit C,2,79.0,25.79,refunded,fulfilled,286.0,49.17,4.99,22.71,0.0,USD,byfbybagvq301@yahoo.com,Customer 301,ON,Canada
#3908,2024-12-09 00:39:00,,Premium Tee 02,1,28.0,3.89,paid,fulfilled,63.0,8.77,4.99,3.61,62.83,USD,yxwmse301@gmail.com,Customer 301,QC,Canada
#3840,2025-03-20 15:40:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,130.0,0.0,0.0,24.27,154.27,USD,dbvfjtwcby301@yahoo.com,Customer 301,ENG,United Kingdom
#3727,2025-01-27 17:43:00,,Repair Eye Gel G,6,45.0,13.99,paid,fulfilled,270.0,13.99,0.0,15.92,271.93,USD,dydilf301@brand.com,Customer 301,CA,United States
#4082,2024-11-04 03:53:00,,Leggings 01,1,49.0,0.0,paid,partial,49.0,0.0,0.0,4.03,53.03,USD,koipkslw185@gmail.com,Customer 185,ON,Canada
#3743,2024-11-26 22:51:00,,Socks 3-Pack,2,14.0,6.7,paid,fulfilled,126.0,42.18,6.99,8.6,99.41,USD,ljmojgcos301@yahoo.com,Customer 301,NY,United States
#4099,2025-06-05 05:26:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,104.0,0.0,0.0,13.45,117.45,USD,nozdxqe200@hotmail.com,Customer 200,NSW,Australia
#3649,2025-04-29 23:02:00,,Glow Oil L,1,35.0,0.0,paid,fulfilled,272.0,0.0,6.99,26.29,305.28,USD,vkbqbd301@hotmail.com,Customer 301,BC,Canada
#3816,2024-10-09 23:27:00,,Cap 01,1,19.0,0.0,paid,fulfilled,74.0,0.0,4.99,14.52,93.51,USD,xrrpto301@gmail.com,Customer 301,ENG,United Kingdom
#4073,2025-07-17 01:48:00,,Premium Tee 02,2,28.0,8.76,paid,fulfilled,182.0,27.57,9.99,14.6,179.02,USD,eicaaudqoz301@brand.com,Customer 301,VIC,Australia
#4057,2025-02-27 11:18:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,422.0,0.0,0.0,26.14,448.14,USD,leznzdf301@gmail.com,Customer 301,NY,United States
#4061,2025-03-12 23:18:00,,Repair Eye Gel G,2,45.0,0.0,paid,fulfilled,90.0,0.0,6.99,6.53,103.52,USD,hdmxcs301@yahoo.com,Customer 301,ON,Canada
#3787,2025-01-15 11:40:00,,Leggings 01,3,49.0,9.13,paid,fulfilled,240.0,15.01,6.99,20.87,252.85,USD,nussbjk200@hotmail.com,Customer 200,NY,United States
#4048,2024-12-07 22:33:00,,Classic Tee 01,1,22.0,2.52,paid,fulfilled,101.0,9.4,6.99,8.82,107.41,USD,ctjqwqovfg167@brand.com,Customer 167,CA,United States
#3760,2025-05-08 04:34:00,,Hydra Cream B,2,49.0,0.0,paid,unfulfilled,570.0,0.0,0.0,39.19,609.19,USD,kdptyy301@gmail.com,Customer 301,BC,Canada
#4062,2024-10-13 07:18:00,,Leggings 01,3,49.0,0.0,paid,partial,355.0,0.0,4.99,46.64,406.63,USD,fpbdqmu200@yahoo.com,Customer 200,VIC,Australia
#3887,2025-01-30 10:35:00,,Light Jacket 01,1,79.0,0.0,refunded,partial,79.0,0.0,9.99,16.04,0.0,USD,kbztnl200@brand.com,Customer 200,NSW,Australia
#3882,2025-08-20 09:34:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,67.0,0.0,4.99,6.53,78.52,USD,qhliut301@gmail.com,Customer 301,QC,Canada
#4217,2025-06-02 03:13:00,,Premium Tee 02,2,28.0,0.0,paid,fulfilled,154.0,0.0,9.99,15.51,179.5,USD,zbtpub301@gmail.com,Customer 301,WA,United States
#4112,2025-04-04 05:48:00,,Clarifying Toner X,1,25.0,6.96,paid,partial,274.0,73.56,0.0,12.66,213.1,USD,xiocjkymcx301@yahoo.com,Customer 301,FL,United States
#4142,2024-09-20 14:45:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,45.0,0.0,0.0,3.87,48.87,USD,yswdnvak301@yahoo.com,Customer 301,IL,United States
#3770,2024-09-12 12:30:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,29.0,0.0,0.0,1.89,30.89,USD,xtnaat167@yahoo.com,Customer 167,QC,Canada
#3736,2025-02-07 00:34:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,119.0,0.0,0.0,8.6,127.6,USD,ukzvmi301@hotmail.com,Customer 301,ON,Canada
#3713,2024-10-24 17:51:00,,Cap 01,1,19.0,1.59,paid,fulfilled,104.0,9.44,6.99,8.9,110.45,USD,obiqjnskh301@yahoo.com,Customer 301,IL,United States
#3951,2025-02-27 15:46:00,,Shorts 01,2,35.0,0.0,paid,fulfilled,70.0,0.0,0.0,12.24,82.24,USD,dtkfukk200@brand.com,Customer 200,ENG,United Kingdom
#4063,2024-10-18 20:45:00,,Clarifying Toner X,2,25.0,0.0,paid,fulfilled,99.0,0.0,6.99,6.64,112.63,USD,kwxdjvyj301@brand.com,Customer 301,WA,United States
#3853,2025-05-14 11:02:00,,Shorts 01,1,35.0,0.0,paid,unfulfilled,35.0,0.0,0.0,2.37,37.37,USD,vtvbmdwik229@yahoo.com,Customer 229,TX,United States
#4048,2024-12-07 22:33:00,,Light Jacket 01,1,79.0,6.88,paid,fulfilled,101.0,9.4,6.99,8.82,107.41,USD,lsldmml167@yahoo.com,Customer 167,CA,United States
#3897,2025-07-21 20:20:00,,Hoodie 01,3,55.0,0.0,paid,fulfilled,253.0,0.0,0.0,43.3,296.3,USD,nutfcwryzk289@brand.com,Customer 289,ENG,United Kingdom
#4115,2024-11-14 05:37:00,,Shorts 01,1,35.0,0.0,paid,fulfilled,35.0,0.0,0.0,2.77,37.77,USD,kqjruvpdoi301@hotmail.com,Customer 301,FL,United States
#4087,2024-12-07 05:20:00,,Leggings 01,1,49.0,10.5,paid,fulfilled,78.0,14.46,6.99,6.58,77.11,USD,gmnjdoj162@yahoo.com,Customer 162,TX,United States
#3678,2025-01-25 14:25:00,,Classic Tee 01,2,22.0,0.0,paid,partial,114.0,0.0,0.0,13.75,127.75,USD,naiyiteze301@hotmail.com,Customer 301,VIC,Australia
#3959,2025-07-28 09:24:00,,Foam Cleanser F,5,21.0,0.0,paid,partial,150.0,0.0,0.0,16.63,166.63,USD,mtyjypkdo301@gmail.com,Customer 301,NSW,Australia
#3846,2025-04-16 23:41:00,,Premium Tee 02,1,28.0,2.98,paid,fulfilled,28.0,2.98,4.99,5.69,35.7,USD,ggrjrmnpsj301@brand.com,Customer 301,NSW,Australia
#3620,2025-03-10 05:01:00,,Hoodie 01,2,55.0,0.0,paid,fulfilled,110.0,0.0,4.99,13.29,128.28,USD,lhwtekh301@yahoo.com,Customer 301,ENG,United Kingdom
#4179,2025-05-09 17:21:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,142.0,0.0,4.99,13.36,160.35,USD,cteaxnmet301@hotmail.com,Customer 301,QC,Canada
#4210,2024-11-27 14:55:00,,Premium Tee 02,1,28.0,0.0,paid,fulfilled,77.0,0.0,6.99,10.23,94.22,USD,feqihk301@gmail.com,Customer 301,VIC,Australia
#3957,2025-06-06 23:30:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,73.0,0.0,0.0,4.99,77.99,USD,zuzoxqnp301@hotmail.com,Customer 301,TX,United States
#3663,2024-12-26 14:49:00,,Repair Eye Gel G,1,45.0,9.34,paid,unfulfilled,308.0,54.49,4.99,21.05,279.55,USD,kyajlywcro301@hotmail.com,Customer 301,FL,United States
#3737,2025-04-26 11:27:00,,Light Jacket 01,1,79.0,16.29,paid,fulfilled,163.0,30.7,0.0,10.16,142.46,USD,mdfrasv301@brand.com,Customer 301,NY,United States
#3640,2025-02-22 00:34:00,,Shorts 01,1,35.0,5.96,paid,partial,35.0,5.96,0.0,1.76,30.8,USD,moxddmnoit301@brand.com,Customer 301,TX,United States
#4088,2025-05-05 16:07:00,,Classic Tee 01,2,22.0,0.0,paid,fulfilled,93.0,0.0,4.99,6.67,104.66,USD,efqshae200@brand.com,Customer 200,FL,United States
#3920,2025-03-31 13:13:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,45.0,0.0,6.99,4.03,56.02,USD,wqnemrv301@brand.com,Customer 301,QC,Canada
#3866,2025-04-28 08:34:00,,Light Jacket 01,2,79.0,0.0,paid,fulfilled,213.0,0.0,0.0,12.87,225.87,USD,vkflamtshy301@hotmail.com,Customer 301,BC,Canada
#3882,2025-08-20 09:34:00,,Classic Tee 01,1,22.0,0.0,paid,fulfilled,67.0,0.0,4.99,6.53,78.52,USD,hfurzme301@gmail.com,Customer 301,QC,Canada
#3833,2025-03-08 22:15:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,149.0,0.0,4.99,27.89,181.88,USD,uboykjsvg200@gmail.com,Customer 200,NSW,Australia
#3672,2024-10-06 05:45:00,,Premium Tee 02,2,28.0,0.0,paid,fulfilled,56.0,0.0,0.0,3.38,59.38,USD,tzcnjle301@hotmail.com,Customer 301,NY,United States
#3818,2025-04-14 19:00:00,,Socks 3-Pack,2,14.0,0.0,paid,fulfilled,63.0,0.0,4.99,5.88,73.87,USD,slrafp200@hotmail.com,Customer 200,ON,Canada
#4163,2025-02-20 10:23:00,,Light Jacket 01,1,79.0,18.59,paid,fulfilled,104.0,26.51,4.99,5.35,87.83,USD,ygqwvld200@yahoo.com,Customer 200,CA,United States
#3959,2025-07-28 09:24:00,,Repair Eye Gel G,1,45.0,0.0,paid,partial,150.0,0.0,0.0,16.63,166.63,USD,tkenmlznn301@yahoo.com,Customer 301,NSW,Australia
#3820,2025-02-04 01:56:00,,Repair Eye Gel G,1,45.0,0.0,paid,partial,442.0,0.0,6.99,47.65,496.64,USD,qdeviqowb301@yahoo.com,Customer 301,ENG,United Kingdom
#4089,2025-02-20 04:33:00,,Revive Mask M,2,29.0,3.68,paid,fulfilled,128.0,7.39,0.0,11.96,132.57,USD,ilzrlaz200@gmail.com,Customer 200,ENG,United Kingdom
#3756,2025-08-07 11:48:00,,Premium Tee 02,1,28.0,5.83,paid,unfulfilled,57.0,11.11,9.99,8.57,64.45,USD,afsjusblk289@yahoo.com,Customer 289,NSW,Australia
#3628,2025-01-12 17:29:00,,Hydra Cream B,2,49.0,16.37,paid,fulfilled,237.0,35.3,9.99,17.58,229.27,USD,bgrfdyom301@brand.com,Customer 301,CA,United States
#3803,2024-12-21 22:45:00,,Revive Mask M,1,29.0,3.06,paid,fulfilled,221.0,31.07,4.99,16.19,211.11,USD,kxwbqczq301@hotmail.com,Customer 301,BC,Canada
#3983,2025-07-11 10:21:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,29.0,0.0,0.0,4.93,33.93,USD,pwhdgqhdnp229@brand.com,Customer 229,VIC,Australia
#3844,2025-06-08 01:29:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,100.0,0.0,4.99,9.45,114.44,USD,zzdyxioyd301@hotmail.com,Customer 301,NY,United States
#3771,2024-11-30 04:15:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,330.0,0.0,0.0,22.19,352.19,USD,qpbcvbdldg200@yahoo.com,Customer 200,WA,United States
#3716,2025-01-22 14:37:00,,Glow Oil L,1,35.0,0.0,paid,unfulfilled,35.0,0.0,0.0,2.84,37.84,USD,taopshf301@yahoo.com,Customer 301,WA,United States
#4126,2024-11-01 21:08:00,,Foam Cleanser F,3,21.0,0.0,refunded,fulfilled,108.0,0.0,0.0,20.42,0.0,USD,hcsvllgwz200@gmail.com,Customer 200,NSW,Australia
#4216,2025-08-24 18:43:00,,Leggings 01,1,49.0,0.0,paid,unfulfilled,93.0,0.0,0.0,7.77,100.77,USD,fjszvfgvll301@brand.com,Customer 301,QC,Canada
#4010,2025-06-18 15:48:00,,Shorts 01,2,35.0,0.0,paid,unfulfilled,126.0,0.0,0.0,7.88,133.88,USD,zvyrjbji162@gmail.com,Customer 162,BC,Canada
#4114,2024-10-02 09:41:00,,Foam Cleanser F,1,21.0,0.0,paid,fulfilled,98.0,0.0,4.99,6.95,109.94,USD,ojapxx289@hotmail.com,Customer 289,FL,United States
#3902,2025-02-27 11:24:00,,Foam Cleanser F,1,21.0,2.54,paid,fulfilled,21.0,2.54,9.99,1.95,30.4,USD,bhqbfqtp200@yahoo.com,Customer 200,WA,United States
#4209,2025-03-26 16:06:00,,Leggings 01,1,49.0,11.07,paid,unfulfilled,88.0,23.3,4.99,5.86,75.55,USD,ppuyod200@yahoo.com,Customer 200,TX,United States
#3917,2024-12-25 01:32:00,,Glow Oil L,4,35.0,6.59,paid,fulfilled,228.0,10.06,4.99,14.6,237.53,USD,nkamaioicm230@yahoo.com,Customer 230,CA,United States
#4121,2025-04-09 16:04:00,,Repair Eye Gel G,1,45.0,11.08,paid,unfulfilled,74.0,19.89,6.99,8.37,69.47,USD,ovdnukp301@yahoo.com,Customer 301,VIC,Australia
#3758,2025-04-21 00:35:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,74.0,0.0,0.0,6.39,80.39,USD,oxcppm301@gmail.com,Customer 301,TX,United States
#3960,2025-01-31 23:59:00,,Glow Oil L,2,35.0,0.0,paid,fulfilled,149.0,0.0,0.0,9.03,158.03,USD,adukyhhet301@gmail.com,Customer 301,TX,United States
#4150,2024-09-05 12:16:00,,Hydra Cream B,1,49.0,0.0,paid,fulfilled,139.0,0.0,6.99,10.35,156.34,USD,omdcse301@gmail.com,Customer 301,WA,United States
#3957,2025-06-06 23:30:00,,Premium Tee 02,1,28.0,0.0,paid,fulfilled,73.0,0.0,0.0,4.99,77.99,USD,husrsngi301@yahoo.com,Customer 301,TX,United States
#4036,2025-02-02 00:48:00,,Revive Mask M,1,29.0,0.0,paid,fulfilled,87.0,0.0,0.0,11.22,98.22,USD,itwnyvk162@gmail.com,Customer 162,ENG,United Kingdom
#3729,2025-02-10 04:58:00,,Clarifying Toner X,1,25.0,0.0,paid,fulfilled,25.0,0.0,4.99,1.92,31.91,USD,gkeqlapfp301@brand.com,Customer 301,QC,Canada
#4093,2025-03-27 08:47:00,,Premium Tee 02,2,28.0,18.97,refunded,partial,214.0,73.68,0.0,12.31,0.0,USD,bnipllz301@hotmail.com,Customer 301,ON,Canada
#4046,2025-01-17 17:12:00,,Cap 01,1,19.0,2.03,paid,fulfilled,19.0,2.03,0.0,1.11,18.08,USD,qgvnaj301@hotmail.com,Customer 301,IL,United States
#3897,2025-07-21 20:20:00,,Classic Tee 01,1,22.0,0.0,paid,fulfilled,253.0,0.0,0.0,43.3,296.3,USD,xdoikvlcb289@yahoo.com,Customer 289,ENG,United Kingdom
#4032,2025-04-23 22:50:00,,Radiance Serum A,1,39.0,0.0,refunded,fulfilled,96.0,0.0,0.0,11.45,0.0,USD,xgotdhhf301@brand.com,Customer 301,NSW,Australia
#3922,2025-05-31 04:54:00,,Hoodie 01,2,55.0,0.0,paid,fulfilled,110.0,0.0,6.99,7.58,124.57,USD,vqgpkceg326@hotmail.com,Customer 326,TX,United States
#3652,2025-08-14 16:17:00,,Classic Tee 01,1,22.0,0.0,paid,fulfilled,22.0,0.0,4.99,2.09,29.08,USD,pxtpaf50@gmail.com,Customer 50,IL,United States
#3897,2025-07-21 20:20:00,,Classic Tee 01,3,22.0,0.0,paid,fulfilled,253.0,0.0,0.0,43.3,296.3,USD,ztzrusxi289@gmail.com,Customer 289,ENG,United Kingdom
#3956,2025-04-17 22:06:00,,Clarifying Toner X,1,25.0,6.63,paid,fulfilled,25.0,6.63,0.0,2.76,21.13,USD,pguszcbjqj301@gmail.com,Customer 301,VIC,Australia
#4137,2025-01-09 14:39:00,,Shorts 01,1,35.0,0.0,paid,fulfilled,84.0,0.0,4.99,7.45,96.44,USD,zkgjoqivzc301@yahoo.com,Customer 301,WA,United States
#4072,2025-04-02 07:40:00,,Socks 3-Pack,1,14.0,0.0,paid,fulfilled,112.0,0.0,6.99,8.51,127.5,USD,ykskieg301@yahoo.com,Customer 301,IL,United States
#3760,2025-05-08 04:34:00,,Classic Tee 01,2,22.0,0.0,paid,unfulfilled,570.0,0.0,0.0,39.19,609.19,USD,wwwgrome301@brand.com,Customer 301,BC,Canada
#3631,2025-07-12 13:57:00,,Premium Tee 02,1,28.0,6.09,paid,unfulfilled,85.0,18.08,0.0,12.0,78.92,USD,wjevsp301@gmail.com,Customer 301,NSW,Australia
#3801,2024-11-17 02:00:00,,Starter Kit C,4,79.0,0.0,paid,unfulfilled,316.0,0.0,6.99,25.61,348.6,USD,mujfuthmnk301@gmail.com,Customer 301,QC,Canada
#3886,2025-01-28 23:06:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,95.0,0.0,0.0,7.69,102.69,USD,puqpezwc301@brand.com,Customer 301,BC,Canada
#3713,2024-10-24 17:51:00,,Revive Mask M,1,29.0,2.23,paid,fulfilled,104.0,9.44,6.99,8.9,110.45,USD,gwznkhop301@yahoo.com,Customer 301,IL,United States
#3772,2024-12-11 16:27:00,,Hoodie 01,1,55.0,0.0,paid,fulfilled,189.0,0.0,4.99,17.22,211.21,USD,rmgacco301@brand.com,Customer 301,VIC,Australia
#4201,2025-07-09 15:21:00,,Revive Mask M,1,29.0,0.84,partially_refunded,fulfilled,29.0,0.84,6.99,2.32,18.94,USD,kzlgltrniz229@yahoo.com,Customer 229,WA,United States
#3730,2024-11-21 20:29:00,,Shorts 01,1,35.0,3.0,paid,fulfilled,134.0,9.61,0.0,9.59,133.98,USD,zikkcjleru230@gmail.com,Customer 230,FL,United States
#3843,2025-06-17 15:10:00,,Clarifying Toner X,1,25.0,0.0,paid,unfulfilled,83.0,0.0,4.99,8.31,96.3,USD,yfikdsnrwr200@brand.com,Customer 200,BC,Canada
#4106,2025-07-23 11:01:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,181.0,0.0,0.0,21.76,202.76,USD,ljbcuhdfp301@hotmail.com,Customer 301,VIC,Australia
#3859,2025-08-24 07:10:00,,Premium Tee 02,1,28.0,5.52,paid,fulfilled,83.0,18.16,0.0,5.92,70.76,USD,nurhecyo162@gmail.com,Customer 162,CA,United States
#3908,2024-12-09 00:39:00,,Shorts 01,1,35.0,4.88,paid,fulfilled,63.0,8.77,4.99,3.61,62.83,USD,cpafeh301@gmail.com,Customer 301,QC,Canada
#3820,2025-02-04 01:56:00,,Shorts 01,1,35.0,0.0,paid,partial,442.0,0.0,6.99,47.65,496.64,USD,tgjovikjr301@yahoo.com,Customer 301,ENG,United Kingdom
#4085,2024-10-07 04:35:00,,Hoodie 01,1,55.0,2.56,paid,fulfilled,161.0,5.91,9.99,13.69,178.77,USD,ivtniy301@brand.com,Customer 301,QC,Canada
#3797,2025-05-17 15:44:00,,Foam Cleanser F,2,21.0,6.45,paid,fulfilled,70.0,10.75,4.99,5.64,69.88,USD,eqgcrob301@brand.com,Customer 301,CA,United States
#4020,2024-11-22 08:38:00,,Hydra Cream B,2,49.0,0.0,paid,fulfilled,98.0,0.0,6.99,18.57,123.56,USD,jzrebjm301@gmail.com,Customer 301,NSW,Australia
#3693,2024-11-12 06:39:00,,Starter Kit C,2,79.0,0.0,paid,fulfilled,304.0,0.0,0.0,19.72,323.72,USD,murhbblm301@yahoo.com,Customer 301,QC,Canada
#4022,2024-09-19 05:44:00,,Hoodie 01,3,55.0,57.19,paid,fulfilled,165.0,57.19,6.99,13.23,128.03,USD,hqjdcmrna200@brand.com,Customer 200,VIC,Australia
#4147,2025-02-10 06:09:00,,Hydra Cream B,1,49.0,0.0,paid,partial,369.0,0.0,6.99,27.89,403.88,USD,zqmmwtuaa301@yahoo.com,Customer 301,QC,Canada
#3676,2025-05-31 20:06:00,,Cap 01,1,19.0,0.0,paid,unfulfilled,152.0,0.0,0.0,9.38,161.38,USD,ttlyoqqwq301@yahoo.com,Customer 301,NY,United States
#3835,2024-08-26 11:06:00,,Socks 3-Pack,1,14.0,0.0,paid,unfulfilled,131.0,0.0,6.99,11.85,149.84,USD,xnoocleg301@yahoo.com,Customer 301,FL,United States
#3668,2025-04-07 16:45:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,67.0,0.0,4.99,8.95,80.94,USD,xkvksiigy301@brand.com,Customer 301,NSW,Australia
#3885,2025-08-19 01:17:00,,Repair Eye Gel G,1,45.0,0.0,paid,fulfilled,45.0,0.0,0.0,6.76,51.76,USD,lfjhiao200@hotmail.com,Customer 200,NSW,Australia
#3811,2024-12-25 19:09:00,,Leggings 01,1,49.0,3.45,paid,fulfilled,49.0,3.45,9.99,3.79,59.33,USD,pnspyvqlf167@hotmail.com,Customer 167,CA,United States
#3742,2024-10-25 12:43:00,,Clarifying Toner X,3,25.0,2.35,paid,fulfilled,154.0,4.71,0.0,10.25,159.54,USD,pittdsseyn301@hotmail.com,Customer 301,FL,United States
#3891,2024-11-12 06:25:00,,Repair Eye Gel G,1,45.0,0.0,paid,partial,66.0,0.0,0.0,5.57,71.57,USD,wsttixnkbj200@brand.com,Customer 200,TX,United States
#3688,2025-03-28 05:21:00,,Foam Cleanser F,4,21.0,0.0,paid,fulfilled,112.0,0.0,4.99,9.36,126.35,USD,rldgqjyadl301@hotmail.com,Customer 301,WA,United States
#3992,2024-08-31 02:12:00,,Light Jacket 01,3,79.0,66.21,paid,fulfilled,283.0,79.89,0.0,13.76,216.87,USD,pypnrha301@yahoo.com,Customer 301,ON,Canada
#3631,2025-07-12 13:57:00,,Premium Tee 02,1,28.0,5.86,paid,unfulfilled,85.0,18.08,0.0,12.0,78.92,USD,lzzbfg301@hotmail.com,Customer 301,NSW,Australia
#4047,2025-02-04 14:12:00,,Cap 01,1,19.0,0.9,paid,fulfilled,19.0,0.9,0.0,2.03,20.13,USD,kpibvvf200@hotmail.com,Customer 200,ENG,United Kingdom
#3658,2025-05-19 05:39:00,,Socks 3-Pack,2,14.0,0.0,paid,fulfilled,56.0,0.0,0.0,8.41,64.41,USD,dlggauxrel200@hotmail.com,Customer 200,NSW,Australia
#3679,2025-08-12 04:09:00,,Classic Tee 01,1,22.0,0.0,paid,partial,66.0,0.0,6.99,6.47,79.46,USD,aitdjevuve301@brand.com,Customer 301,TX,United States
#3771,2024-11-30 04:15:00,,Starter Kit C,2,79.0,0.0,paid,fulfilled,330.0,0.0,0.0,22.19,352.19,USD,hhspix200@yahoo.com,Customer 200,WA,United States
#4140,2024-11-15 09:37:00,,Clarifying Toner X,1,25.0,0.0,paid,fulfilled,25.0,0.0,0.0,1.71,26.71,USD,bleumt167@brand.com,Customer 167,TX,United States
#3871,2025-01-23 04:48:00,,Leggings 01,1,49.0,0.0,paid,fulfilled,49.0,0.0,6.99,4.25,60.24,USD,grkgnlhuji230@gmail.com,Customer 230,BC,Canada
#3677,2025-03-03 14:09:00,,Starter Kit C,1,79.0,0.0,paid,fulfilled,282.0,0.0,0.0,25.09,307.09,USD,qbsznpjxku326@gmail.com,Customer 326,BC,Canada
