order_id,created_at,Cancelled at,lineitem_name,lineitem_quantity,lineitem_price,lineitem_discount,Financial Status,Fulfillment Status,Subtotal,total_discount,Shipping,Taxes,total,Currency,customer_email,Billing Name,Shipping Province,Shipping Country,AOV_sub,AOV_Tot,last28,,
#9319,6/2/25 9:48,,Classic Tee 01,1,22,0,paid,fulfilled,22,0,0,2.96,24.96,USD,mlipnpeo173@hotmail.com,Customer 2173,NSW,Australia,22,24.96,FALSE,,
#6912,6/11/25 15:01,,Glow Oil L,1,35,0,paid,fulfilled,149,0,0,12.51,161.51,USD,paelcbs173@brand.com,Customer 2173,IL,United States,149,161.51,FALSE,,
#3531,11/4/24 5:26,,Shorts 01,1,35,0,paid,fulfilled,272,0,0,31.69,303.69,USD,avtmwyq173@brand.com,Customer 2173,ENG,United Kingdom,272,303.69,FALSE,,
#4623,8/4/25 9:52,,Glow Oil L,1,35,0,paid,fulfilled,35,0,4.99,3.44,43.43,USD,jsnlzch173@gmail.com,Customer 2173,IL,United States,35,43.43,FALSE,,
#9490,1/11/25 8:10,,Repair Eye Gel G,1,45,11.65,paid,fulfilled,45,11.65,0,2.13,35.48,USD,gxbbah173@brand.com,Customer 2173,NY,United States,33.35,35.48,FALSE,,
#9558,11/25/24 11:31,,Repair Eye Gel G,1,45,0,paid,fulfilled,45,0,9.99,7.26,62.25,USD,oqaddge937@yahoo.com,Customer 937,VIC,Australia,45,62.25,FALSE,,
#9772,7/20/25 15:20,,Radiance Serum A,1,39,0,paid,fulfilled,83,0,0,6.16,89.16,USD,shkibdynje173@hotmail.com,Customer 2173,ON,Canada,83,89.16,FALSE,,
#3261,3/23/25 8:58,,Foam Cleanser F,2,21,10.05,paid,fulfilled,142,32.32,0,7.27,116.95,USD,qjxuldj471@yahoo.com,Customer 1471,BC,Canada,109.68,116.95,FALSE,,
#10806,10/9/24 14:20,,Hoodie 01,1,55,0,partially_refunded,fulfilled,104,0,4.99,11.13,68.26,USD,xnfzzpdfkg173@yahoo.com,Customer 2173,NSW,Australia,104,68.26,FALSE,,
#6659,8/13/25 4:17,,Classic Tee 01,3,22,0,paid,fulfilled,461,0,0,41.07,502.07,USD,ezjaul173@brand.com,Customer 2173,TX,United States,461,502.07,TRUE,,
#8247,9/22/24 2:23,,Hydra Cream B,1,49,0,paid,partial,198,0,0,35.54,233.54,USD,iedkciif173@yahoo.com,Customer 2173,ENG,United Kingdom,198,233.54,FALSE,,
#4412,4/8/25 9:49,,Repair Eye Gel G,3,45,22.92,paid,fulfilled,135,22.92,0,9.23,121.31,USD,thdyvpljq590@hotmail.com,Customer 590,QC,Canada,112.08,121.31,FALSE,,
#4416,10/2/24 18:41,,Socks 3-Pack,1,14,1.92,paid,fulfilled,14,1.92,0,1.02,13.1,USD,tzjsnyigm173@yahoo.com,Customer 2173,ON,Canada,12.08,13.1,FALSE,,
#10934,6/9/25 2:58,,Shorts 01,1,35,0,paid,fulfilled,114,0,4.99,7.51,126.5,USD,zurpmonyjq173@gmail.com,Customer 2173,QC,Canada,114,126.5,FALSE,,
#11216,2/8/25 21:58,,Hoodie 01,1,55,0,paid,fulfilled,77,0,4.99,5.25,87.24,USD,nvynvtrn173@gmail.com,Customer 2173,WA,United States,77,87.24,FALSE,,
#6293,5/26/25 23:21,,Clarifying Toner X,2,25,12.01,paid,fulfilled,120,31.67,0,7.96,96.29,USD,dzooxtgv173@brand.com,Customer 2173,ON,Canada,88.33,96.29,FALSE,,
#12604,6/7/25 6:38,,Repair Eye Gel G,3,45,0,paid,fulfilled,135,0,0,24.5,159.5,USD,huwcyrqcz820@yahoo.com,Customer 1820,ENG,United Kingdom,135,159.5,FALSE,,
#10676,1/11/25 11:23,,Glow Oil L,1,35,0,paid,fulfilled,35,0,0,2.91,37.91,USD,ogqqvr173@brand.com,Customer 2173,ON,Canada,35,37.91,FALSE,,
#5395,8/15/25 12:40,,Hydra Cream B,1,49,6.57,paid,fulfilled,149,16.77,0,11.49,143.72,USD,gpxfuhj937@yahoo.com,Customer 937,WA,United States,132.23,143.72,TRUE,,
#9206,4/4/25 0:33,,Glow Oil L,1,35,0,paid,fulfilled,35,0,0,2.58,37.58,USD,udyxinwx173@gmail.com,Customer 2173,CA,United States,35,37.58,FALSE,,
#12447,8/29/24 9:28,,Hoodie 01,1,55,0,paid,fulfilled,129,0,9.99,10.62,149.61,USD,qgegcedsbl937@hotmail.com,Customer 937,IL,United States,129,149.61,FALSE,,
#3771,8/3/25 21:45,,Shorts 01,3,35,0,paid,fulfilled,105,0,4.99,7.01,117,USD,gmrterr173@gmail.com,Customer 2173,IL,United States,105,117,FALSE,,
#10972,3/19/25 11:37,,Classic Tee 01,2,22,12.78,paid,fulfilled,44,12.78,0,3.71,34.93,USD,rqnzidugql937@gmail.com,Customer 937,ENG,United Kingdom,31.22,34.93,FALSE,,
#3933,11/26/24 20:48,,Cap 01,1,19,0,paid,fulfilled,54,0,0,3.37,57.37,USD,vsdcwlezwd173@gmail.com,Customer 2173,IL,United States,54,57.37,FALSE,,
#7039,3/7/25 6:23,,Repair Eye Gel G,1,45,0,paid,unfulfilled,131,0,4.99,10.6,146.59,USD,pdvnkbgxvk173@yahoo.com,Customer 2173,IL,United States,131,146.59,FALSE,,
#9047,7/28/25 1:44,,Hydra Cream B,1,49,8.21,paid,partial,49,8.21,0,3.49,44.28,USD,hppmuz173@brand.com,Customer 2173,VIC,Australia,40.79,44.28,FALSE,,
#3841,4/28/25 0:13,,Revive Mask M,1,29,4.07,paid,partial,29,4.07,6.99,5.6,37.52,USD,igxderfomi471@yahoo.com,Customer 1471,NSW,Australia,24.93,37.52,FALSE,,
#5515,3/8/25 13:54,,Hoodie 01,1,55,16.5,paid,fulfilled,76,22.54,0,4.63,58.09,USD,qrocbdtsuj173@gmail.com,Customer 2173,FL,United States,53.46,58.09,FALSE,,
#10281,7/19/25 23:03,,Starter Kit C,2,79,0,paid,fulfilled,158,0,9.99,17.11,185.1,USD,ihwtmgsb937@brand.com,Customer 937,VIC,Australia,158,185.1,FALSE,,
#7612,1/14/25 15:10,,Hydra Cream B,2,49,0,paid,fulfilled,98,0,0,8.52,106.52,USD,pbxztil173@brand.com,Customer 2173,FL,United States,98,106.52,FALSE,,
#5666,5/11/25 15:39,,Radiance Serum A,1,39,3.19,paid,fulfilled,110,10.99,0,6.44,105.45,USD,sxgmzgm173@hotmail.com,Customer 2173,BC,Canada,99.01,105.45,FALSE,,
#6811,2/5/25 19:40,,Hydra Cream B,2,49,14.34,paid,fulfilled,98,14.34,6.99,16.04,106.69,USD,jfupjhtyg471@brand.com,Customer 1471,NSW,Australia,83.66,106.69,FALSE,,
#11598,9/14/24 5:12,,Light Jacket 01,1,79,0,paid,unfulfilled,79,0,0,6.31,85.31,USD,pincttnam937@gmail.com,Customer 937,WA,United States,79,85.31,FALSE,,
#8500,12/1/24 13:42,,Radiance Serum A,2,39,7.63,paid,fulfilled,78,7.63,4.99,7.13,82.49,USD,sdmputird173@yahoo.com,Customer 2173,VIC,Australia,70.37,82.49,FALSE,,
#2722,7/24/25 18:06,,Light Jacket 01,2,79,20.66,paid,fulfilled,197,26.12,4.99,13.58,189.45,USD,wcuvpjqhq173@hotmail.com,Customer 2173,IL,United States,170.88,189.45,FALSE,,
#4102,1/30/25 12:19,,Revive Mask M,3,29,35.95,paid,fulfilled,161,64.63,0,6.35,102.72,USD,wuegqqyje173@yahoo.com,Customer 2173,CA,United States,96.37,102.72,FALSE,,
#6603,3/6/25 19:00,,Glow Oil L,1,35,0,paid,fulfilled,85,0,0,9.31,94.31,USD,zqohswy173@yahoo.com,Customer 2173,ENG,United Kingdom,85,94.31,FALSE,,
#7812,12/29/24 16:18,,Shorts 01,1,35,3.02,paid,partial,35,3.02,0,3.02,35,USD,kqioosklt173@brand.com,Customer 2173,FL,United States,31.98,35,FALSE,,
#7918,9/8/24 1:36,,Glow Oil L,2,35,0,paid,unfulfilled,70,0,4.99,6.62,81.61,USD,lzjaol173@brand.com,Customer 2173,QC,Canada,70,81.61,FALSE,,
#5463,8/7/25 6:01,,Radiance Serum A,1,39,7.24,paid,fulfilled,58,10.03,4.99,5.23,58.19,USD,tuswpzoglk471@hotmail.com,Customer 1471,NSW,Australia,47.97,58.19,TRUE,,
#12319,7/31/25 13:44,,Glow Oil L,1,35,0,paid,fulfilled,35,0,0,2.24,37.24,USD,rxuuxheor173@gmail.com,Customer 2173,WA,United States,35,37.24,FALSE,,
#12263,3/12/25 2:30,,Socks 3-Pack,1,14,0,paid,fulfilled,36,0,0,3.39,39.39,USD,hcvwfoeuie937@gmail.com,Customer 937,FL,United States,36,39.39,FALSE,,
#9788,1/13/25 20:06,,Hydra Cream B,1,49,0,paid,fulfilled,49,0,4.99,4.67,58.66,USD,rbovepxmf173@gmail.com,Customer 2173,CA,United States,49,58.66,FALSE,,
#10846,1/30/25 7:32,,Repair Eye Gel G,1,45,0,paid,fulfilled,100,0,9.99,9.7,119.69,USD,epyrydsb173@brand.com,Customer 2173,ON,Canada,100,119.69,FALSE,,
#3622,3/3/25 20:17,,Leggings 01,1,49,8.83,paid,partial,49,8.83,6.99,6.01,53.17,USD,ogbrvwftt173@yahoo.com,Customer 2173,VIC,Australia,40.17,53.17,FALSE,,
#6245,11/27/24 18:43,,Hoodie 01,3,55,0,paid,partial,165,0,0,11.38,176.38,USD,jpwbiyro173@brand.com,Customer 2173,ON,Canada,165,176.38,FALSE,,
#7813,11/2/24 15:53,,Light Jacket 01,1,79,18.22,paid,partial,169,37.04,0,10.82,142.78,USD,slognljf173@hotmail.com,Customer 2173,ON,Canada,131.96,142.78,FALSE,,
#8156,5/6/25 20:02,,Starter Kit C,1,79,0,paid,fulfilled,114,0,0,7.74,121.74,USD,vnyvdudqah173@hotmail.com,Customer 2173,CA,United States,114,121.74,FALSE,,
#11019,7/17/25 7:30,,Foam Cleanser F,1,21,0,paid,fulfilled,21,0,0,2.89,23.89,USD,eccqcddri173@yahoo.com,Customer 2173,ENG,United Kingdom,21,23.89,FALSE,,
#12435,9/12/24 2:18,,Socks 3-Pack,2,14,0,paid,fulfilled,28,0,6.99,2.17,37.16,USD,hzepxfy173@gmail.com,Customer 2173,BC,Canada,28,37.16,FALSE,,
#8279,4/20/25 6:23,,Glow Oil L,1,35,0,paid,partial,35,0,4.99,3.25,43.24,USD,trkzbwb471@hotmail.com,Customer 1471,CA,United States,35,43.24,FALSE,,
#10190,1/30/25 6:14,,Foam Cleanser F,1,21,2.4,paid,partial,21,2.4,4.99,2.09,25.68,USD,thwqjrgl471@yahoo.com,Customer 1471,IL,United States,18.6,25.68,FALSE,,
#6141,7/15/25 0:24,,Cap 01,1,19,2.82,paid,fulfilled,61,8.6,0,4,56.4,USD,yojgtawyss471@gmail.com,Customer 1471,CA,United States,52.4,56.4,FALSE,,
#4471,12/22/24 21:11,,Cap 01,2,19,0,refunded,fulfilled,63,0,9.99,6.88,0,USD,fiapqdqlzz173@brand.com,Customer 2173,ON,Canada,63,0,FALSE,,
#10195,5/16/25 1:44,,Leggings 01,1,49,0,paid,fulfilled,49,0,4.99,9.61,63.6,USD,fvniqsjqux173@brand.com,Customer 2173,NSW,Australia,49,63.6,FALSE,,
#9379,5/7/25 16:30,,Cap 01,1,19,0,paid,fulfilled,19,0,0,1.4,20.4,USD,olxeymz173@yahoo.com,Customer 2173,CA,United States,19,20.4,FALSE,,
#7189,12/25/24 18:49,,Repair Eye Gel G,1,45,0,paid,fulfilled,108,0,6.99,8.66,123.65,USD,ojoppfnef173@yahoo.com,Customer 2173,ON,Canada,108,123.65,FALSE,,
#12083,10/2/24 19:57,,Clarifying Toner X,1,25,0,paid,fulfilled,210,0,4.99,15.33,230.32,USD,jjinxvt820@yahoo.com,Customer 1820,FL,United States,210,230.32,FALSE,,
#3665,6/11/25 5:57,,Leggings 01,2,49,0,paid,fulfilled,137,0,9.99,8.99,155.98,USD,egtqanhxl173@gmail.com,Customer 2173,CA,United States,137,155.98,FALSE,,
#12665,6/24/25 8:25,,Shorts 01,1,35,0,paid,fulfilled,178,0,0,12.23,190.23,USD,ebwtduy820@brand.com,Customer 1820,BC,Canada,178,190.23,FALSE,,
#8773,11/20/24 23:34,,Revive Mask M,2,29,8.91,paid,fulfilled,58,8.91,6.99,4.81,60.89,USD,buircgcwc471@yahoo.com,Customer 1471,BC,Canada,49.09,60.89,FALSE,,
#7502,9/5/24 20:41,,Cap 01,1,19,0,paid,unfulfilled,68,0,0,5.09,73.09,USD,koujde173@gmail.com,Customer 2173,FL,United States,68,73.09,FALSE,,
#10658,11/7/24 14:21,,Clarifying Toner X,3,25,0,paid,fulfilled,328,0,9.99,30.81,368.8,USD,bwfdkal173@hotmail.com,Customer 2173,CA,United States,328,368.8,FALSE,,
#8501,6/2/25 20:58,,Glow Oil L,1,35,4.03,paid,fulfilled,35,4.03,4.99,2.77,38.73,USD,mrlczyluf173@brand.com,Customer 2173,WA,United States,30.97,38.73,FALSE,,
#10802,7/24/25 19:04,,Leggings 01,3,49,35.23,paid,fulfilled,224,54.74,6.99,12.84,189.09,USD,rfnxtdjd173@brand.com,Customer 2173,FL,United States,169.26,189.09,FALSE,,
#6809,10/28/24 11:59,,Glow Oil L,1,35,0,paid,unfulfilled,35,0,4.99,2.89,42.88,USD,gcsebz173@brand.com,Customer 2173,FL,United States,35,42.88,FALSE,,
#10865,9/24/24 7:51,,Classic Tee 01,1,22,8.04,paid,unfulfilled,77,28.9,4.99,4.18,57.27,USD,wanlcaf173@brand.com,Customer 2173,QC,Canada,48.1,57.27,FALSE,,
#11486,2/22/25 1:01,,Foam Cleanser F,2,21,0,partially_refunded,fulfilled,42,0,0,2.67,30.57,USD,nhoqyitkr937@hotmail.com,Customer 937,FL,United States,42,30.57,FALSE,,
#11155,6/7/25 16:32,,Classic Tee 01,1,22,0,paid,fulfilled,134,0,0,25.72,159.72,USD,jpdjgpu173@brand.com,Customer 2173,NSW,Australia,134,159.72,FALSE,,
#3659,7/6/25 14:27,,Glow Oil L,2,35,0,paid,fulfilled,70,0,4.99,14.24,89.23,USD,gxkxev173@yahoo.com,Customer 2173,ENG,United Kingdom,70,89.23,FALSE,,
#4563,11/30/24 1:11,,Radiance Serum A,2,39,0,paid,partial,119,0,4.99,15.78,139.77,USD,kralsc173@gmail.com,Customer 2173,NSW,Australia,119,139.77,FALSE,,
#4142,12/11/24 18:05,,Leggings 01,2,49,30.44,paid,fulfilled,634,213.23,6.99,34.82,462.58,USD,ukphswvz173@yahoo.com,Customer 2173,CA,United States,420.77,462.58,FALSE,,
#9714,12/10/24 18:51,,Hydra Cream B,1,49,12.84,paid,fulfilled,129,32.6,0,7.82,104.22,USD,kjpvun173@yahoo.com,Customer 2173,IL,United States,96.4,104.22,FALSE,,
#3911,12/6/24 13:11,,Clarifying Toner X,1,25,0,paid,partial,70,0,6.99,6.98,83.97,USD,iebveh173@brand.com,Customer 2173,CA,United States,70,83.97,FALSE,,
#4490,4/23/25 8:30,,Light Jacket 01,2,79,0,paid,partial,158,0,6.99,15.37,180.36,USD,mbjveio173@hotmail.com,Customer 2173,VIC,Australia,158,180.36,FALSE,,
#12479,9/20/24 14:16,,Repair Eye Gel G,1,45,2.27,paid,fulfilled,45,2.27,0,2.96,45.69,USD,wititpxgj173@yahoo.com,Customer 2173,CA,United States,42.73,45.69,FALSE,,
#4652,5/18/25 21:18,,Classic Tee 01,1,22,0,paid,fulfilled,191,0,0,15.92,206.92,USD,myyttsex173@yahoo.com,Customer 2173,NY,United States,191,206.92,FALSE,,
#2753,12/7/24 13:15,,Glow Oil L,2,35,0,paid,fulfilled,214,0,4.99,18.3,237.29,USD,ysoliqpowi173@brand.com,Customer 2173,TX,United States,214,237.29,FALSE,,
#3342,6/21/25 8:59,,Starter Kit C,1,79,0,paid,fulfilled,98,0,6.99,9.62,114.61,USD,lvehye937@yahoo.com,Customer 937,CA,United States,98,114.61,FALSE,,
#3787,8/14/25 19:31,,Cap 01,1,19,1.25,paid,fulfilled,76,4.3,6.99,6.61,85.3,USD,pxkbat937@yahoo.com,Customer 937,CA,United States,71.7,85.3,TRUE,,
#10510,3/23/25 23:32,,Cap 01,1,19,0,paid,fulfilled,19,0,4.99,2.08,26.07,USD,qdbectmowg937@gmail.com,Customer 937,WA,United States,19,26.07,FALSE,,
#11869,6/15/25 15:39,,Light Jacket 01,1,79,13.62,paid,fulfilled,390,90.65,0,28.16,327.51,USD,biglvsv173@brand.com,Customer 2173,NSW,Australia,299.35,327.51,FALSE,,
#8035,7/9/25 23:17,,Revive Mask M,2,29,0,paid,fulfilled,153,0,4.99,10.37,168.36,USD,mfirsun173@gmail.com,Customer 2173,IL,United States,153,168.36,FALSE,,
#3973,2/8/25 10:24,,Foam Cleanser F,1,21,0,paid,fulfilled,100,0,0,8.53,108.53,USD,psolwzljb471@brand.com,Customer 1471,FL,United States,100,108.53,FALSE,,
#12091,6/8/25 0:22,,Socks 3-Pack,1,14,0.42,paid,fulfilled,180,7.23,4.99,12.24,190,USD,dgephkrsx173@yahoo.com,Customer 2173,IL,United States,172.77,190,FALSE,,
#11605,6/5/25 8:52,,Classic Tee 01,1,22,1.32,paid,fulfilled,173,11.01,4.99,11.11,178.09,USD,zskwjm173@yahoo.com,Customer 2173,FL,United States,161.99,178.09,FALSE,,
#9875,3/15/25 11:55,,Revive Mask M,1,29,0,paid,fulfilled,288,0,0,21.67,309.67,USD,gyhuuzhm173@hotmail.com,Customer 2173,QC,Canada,288,309.67,FALSE,,
#8154,4/26/25 13:20,,Repair Eye Gel G,1,45,0,paid,fulfilled,45,0,4.99,4.85,54.84,USD,bujjmocd471@hotmail.com,Customer 1471,NSW,Australia,45,54.84,FALSE,,
#12646,2/6/25 1:28,,Starter Kit C,5,79,0,paid,fulfilled,395,0,0,35.03,430.03,USD,utvgshl173@yahoo.com,Customer 2173,IL,United States,395,430.03,FALSE,,
#4017,7/14/25 1:21,,Classic Tee 01,2,22,0,paid,partial,44,0,0,3.11,47.11,USD,chyexvw921@hotmail.com,Customer 3921,QC,Canada,44,47.11,FALSE,,
#5131,9/9/24 2:17,,Starter Kit C,2,79,54.61,paid,fulfilled,276,97.18,0,15.69,194.51,USD,zrwhmn937@gmail.com,Customer 937,TX,United States,178.82,194.51,FALSE,,
#3410,3/6/25 21:57,,Hydra Cream B,1,49,2.28,paid,fulfilled,49,2.28,6.99,7.29,61,USD,gvxtthwg820@brand.com,Customer 1820,VIC,Australia,46.72,61,FALSE,,
#7377,10/9/24 11:36,,Socks 3-Pack,1,14,2.61,paid,fulfilled,167,32.43,0,16.25,150.82,USD,gjsdrw173@yahoo.com,Customer 2173,ENG,United Kingdom,134.57,150.82,FALSE,,
#3110,10/12/24 20:06,,Revive Mask M,1,29,0,paid,partial,153,0,9.99,20.78,183.77,USD,yvtdiwzxcx173@gmail.com,Customer 2173,VIC,Australia,153,183.77,FALSE,,
#8280,11/19/24 8:40,,Revive Mask M,1,29,0,paid,unfulfilled,29,0,0,2.56,31.56,USD,ecdunle810@brand.com,Customer 4810,TX,United States,29,31.56,FALSE,,
#3163,12/29/24 13:00,,Radiance Serum A,2,39,0,paid,fulfilled,92,0,0,7.43,99.43,USD,ogznuur173@yahoo.com,Customer 2173,QC,Canada,92,99.43,FALSE,,
#10948,12/14/24 6:41,,Revive Mask M,2,29,0,paid,partial,198,0,0,31.79,229.79,USD,olsyfe173@yahoo.com,Customer 2173,VIC,Australia,198,229.79,FALSE,,
#10208,9/5/24 23:49,,Classic Tee 01,1,22,0,paid,unfulfilled,159,0,0,10.11,169.11,USD,wiyldun173@brand.com,Customer 2173,QC,Canada,159,169.11,FALSE,,
#9667,4/1/25 3:26,,Shorts 01,2,35,0,paid,fulfilled,70,0,0,5.47,75.47,USD,xyqmljxt173@hotmail.com,Customer 2173,IL,United States,70,75.47,FALSE,,
#5660,5/9/25 8:31,,Hydra Cream B,1,49,0,paid,unfulfilled,71,0,4.99,4.86,80.85,USD,rmjigivvfz173@yahoo.com,Customer 2173,BC,Canada,71,80.85,FALSE,,
#9679,11/2/24 4:55,,Premium Tee 02,1,28,0,paid,fulfilled,53,0,0,3.95,56.95,USD,mqqkrdcoen173@brand.com,Customer 2173,TX,United States,53,56.95,FALSE,,
#11744,7/18/25 2:15,,Revive Mask M,2,29,12.27,paid,fulfilled,79,16.83,4.99,5.24,72.4,USD,mnovysqcmf937@hotmail.com,Customer 937,ON,Canada,62.17,72.4,FALSE,,
#5078,8/29/24 14:09,,Classic Tee 01,4,22,0,paid,fulfilled,270,0,6.99,19.01,296,USD,hlhgllpjfa173@gmail.com,Customer 2173,ON,Canada,270,296,FALSE,,
#10456,3/13/25 17:24,,Light Jacket 01,1,79,0,paid,fulfilled,79,0,4.99,5.13,89.12,USD,hbegsxzkzy937@hotmail.com,Customer 937,TX,United States,79,89.12,FALSE,,
#4300,8/10/25 4:09,,Revive Mask M,1,29,0,paid,fulfilled,102,0,6.99,10,118.99,USD,gxhykhnq173@gmail.com,Customer 2173,FL,United States,102,118.99,TRUE,,
#9045,1/5/25 15:23,,Starter Kit C,1,79,0,paid,partial,237,0,4.99,22.18,264.17,USD,nzfgjjqjzq173@hotmail.com,Customer 2173,BC,Canada,237,264.17,FALSE,,
#8433,9/29/24 5:10,,Cap 01,1,19,1.63,paid,fulfilled,106,8.97,0,8.22,105.25,USD,pzpzfvt937@brand.com,Customer 937,WA,United States,97.03,105.25,FALSE,,
#8426,6/3/25 13:00,,Radiance Serum A,1,39,0,paid,fulfilled,39,0,0,2.75,41.75,USD,jfiawq173@hotmail.com,Customer 2173,FL,United States,39,41.75,FALSE,,
#3756,3/18/25 13:08,3/19/25 13:08,Classic Tee 01,1,22,0,refunded,unfulfilled,149,0,0,13.17,0,USD,pkjyjc173@gmail.com,Customer 2173,NY,United States,149,0,FALSE,,
#9873,2/6/25 22:15,,Socks 3-Pack,1,14,0,paid,fulfilled,197,0,4.99,15.63,217.62,USD,vbspxh937@brand.com,Customer 937,TX,United States,197,217.62,FALSE,,
#3050,5/9/25 12:11,,Leggings 01,3,49,0,paid,fulfilled,147,0,6.99,20.64,174.63,USD,llwtoiw820@brand.com,Customer 1820,ENG,United Kingdom,147,174.63,FALSE,,
#8983,9/30/24 12:09,,Foam Cleanser F,3,21,0,paid,fulfilled,107,0,4.99,7.22,119.21,USD,qevluts173@gmail.com,Customer 2173,CA,United States,107,119.21,FALSE,,
#9169,9/8/24 17:03,,Classic Tee 01,1,22,0,paid,fulfilled,239,0,4.99,20.41,264.4,USD,kcvkaotqct173@yahoo.com,Customer 2173,TX,United States,239,264.4,FALSE,,
#4637,8/29/24 7:41,,Glow Oil L,1,35,8.6,paid,fulfilled,35,8.6,4.99,2.37,33.76,USD,jduruaeib173@brand.com,Customer 2173,BC,Canada,26.4,33.76,FALSE,,
#6168,10/12/24 3:31,,Radiance Serum A,2,39,0,paid,fulfilled,78,0,0,5.03,83.03,USD,wwaotmv937@gmail.com,Customer 937,NY,United States,78,83.03,FALSE,,
#7839,5/24/25 17:22,,Foam Cleanser F,1,21,0,paid,fulfilled,79,0,6.99,5.25,91.24,USD,domljgwj471@hotmail.com,Customer 1471,IL,United States,79,91.24,FALSE,,
#3929,2/7/25 5:02,,Premium Tee 02,1,28,0,paid,fulfilled,28,0,0,1.96,29.96,USD,dqxwldwavo937@yahoo.com,Customer 937,FL,United States,28,29.96,FALSE,,
#4605,11/16/24 15:53,,Foam Cleanser F,1,21,7.35,paid,fulfilled,208,66.29,0,11.72,153.43,USD,qrsflsobs937@hotmail.com,Customer 937,WA,United States,141.71,153.43,FALSE,,
#9819,4/24/25 11:47,,Light Jacket 01,2,79,17.39,paid,fulfilled,180,19.74,9.99,12.14,182.39,USD,lqpxvaslb173@hotmail.com,Customer 2173,WA,United States,160.26,182.39,FALSE,,
#10373,11/3/24 15:37,,Premium Tee 02,2,28,0,paid,fulfilled,106,0,0,7.53,113.53,USD,jkxurwlfft173@brand.com,Customer 2173,ON,Canada,106,113.53,FALSE,,
#11596,1/15/25 18:04,,Socks 3-Pack,2,14,0,paid,fulfilled,246,0,0,19.33,265.33,USD,ftafghjam173@yahoo.com,Customer 2173,TX,United States,246,265.33,FALSE,,
#3686,6/1/25 6:05,,Revive Mask M,1,29,0,paid,fulfilled,29,0,4.99,5.9,39.89,USD,ufoqsb173@yahoo.com,Customer 2173,NSW,Australia,29,39.89,FALSE,,
#11900,6/6/25 11:12,,Premium Tee 02,1,28,0,paid,fulfilled,77,0,0,5.63,82.63,USD,gvoavwxwxo173@yahoo.com,Customer 2173,BC,Canada,77,82.63,FALSE,,
#7598,4/29/25 3:47,,Glow Oil L,1,35,0,paid,fulfilled,154,0,6.99,14.87,175.86,USD,glhdyem173@brand.com,Customer 2173,TX,United States,154,175.86,FALSE,,
#7936,2/1/25 4:05,,Light Jacket 01,3,79,25.74,paid,partial,347,36.61,6.99,25.71,343.09,USD,elymoxhwyx937@gmail.com,Customer 937,ON,Canada,310.39,343.09,FALSE,,
#4328,11/9/24 19:09,,Classic Tee 01,2,22,0,paid,unfulfilled,69,0,4.99,5.99,79.98,USD,tppbss471@hotmail.com,Customer 1471,CA,United States,69,79.98,FALSE,,
#11872,9/9/24 19:53,,Leggings 01,1,49,0,paid,fulfilled,356,0,0,28.3,384.3,USD,ptdufaoic340@hotmail.com,Customer 3340,TX,United States,356,384.3,FALSE,,
#7287,6/13/25 19:29,,Leggings 01,1,49,5.92,paid,fulfilled,263,37.83,0,19.42,244.59,USD,dodjgxm173@gmail.com,Customer 2173,NY,United States,225.17,244.59,FALSE,,
#5269,10/11/24 7:41,,Socks 3-Pack,1,14,0,paid,fulfilled,104,0,0,8.78,112.78,USD,duiftx173@gmail.com,Customer 2173,ON,Canada,104,112.78,FALSE,,
#6769,6/1/25 0:41,,Foam Cleanser F,1,21,5.86,paid,fulfilled,74,22.31,6.99,5.44,64.12,USD,hxxrwp173@hotmail.com,Customer 2173,NY,United States,51.69,64.12,FALSE,,
#2933,10/1/24 20:24,,Classic Tee 01,1,22,0,paid,fulfilled,22,0,0,1.45,23.45,USD,edkcju173@yahoo.com,Customer 2173,TX,United States,22,23.45,FALSE,,
#5912,10/11/24 17:45,,Shorts 01,1,35,2.84,paid,fulfilled,35,2.84,6.99,2.65,41.8,USD,hajbwn173@gmail.com,Customer 2173,FL,United States,32.16,41.8,FALSE,,
#8076,1/24/25 0:57,,Foam Cleanser F,1,21,2.93,paid,unfulfilled,159,26.35,4.99,8.72,146.36,USD,tefllwfeq820@yahoo.com,Customer 1820,NY,United States,132.65,146.36,FALSE,,
#8583,4/9/25 4:15,,Clarifying Toner X,3,25,4.12,paid,fulfilled,75,4.12,4.99,9.34,85.21,USD,dpuoox173@brand.com,Customer 2173,NSW,Australia,70.88,85.21,FALSE,,
#4413,6/13/25 5:10,,Hoodie 01,1,55,23.46,refunded,fulfilled,155,64.75,4.99,16.3,0,USD,tnxcjgpgt937@gmail.com,Customer 937,ENG,United Kingdom,90.25,0,FALSE,,
#5140,7/15/25 7:38,,Leggings 01,1,49,4.29,paid,fulfilled,87,6.82,6.99,5.43,92.6,USD,iddwzoqb937@hotmail.com,Customer 937,BC,Canada,80.18,92.6,FALSE,,
#11512,11/2/24 12:26,,Socks 3-Pack,1,14,4.86,paid,fulfilled,33,10.75,6.99,2.09,31.33,USD,lvyxxonx173@brand.com,Customer 2173,CA,United States,22.25,31.33,FALSE,,
#5865,11/1/24 5:08,,Hoodie 01,2,55,18.51,paid,fulfilled,110,18.51,0,7.34,98.83,USD,bstwykf173@yahoo.com,Customer 2173,FL,United States,91.49,98.83,FALSE,,
